,earthquake,ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
0.0,-0.0019550257002591063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019178802119541833,0.0
0.005,-0.0019457294272377953,2.698275853494291e-08,1.6442162018526548e-05,1.8107653558276383e-13,7.520564529518785e-11,2.1219215538831466e-07,7.905175545419486e-05,1.6543197658419443e-11,1.5728314981618917e-08,0.006739278177763655,1.6353591435642638e-08,0.01221148051524877,1.237716003912544e-05
0.01,-0.0019365365796056532,2.2128722300794795e-07,6.653944548190307e-05,7.633939470732996e-13,1.5739474621378847e-10,7.291027890901985e-07,0.00012159616737868167,4.826709077234911e-10,2.3419302324501089e-07,0.012990796207695351,1.6031727160275707e-08,0.004914948096180527,8.901045541732941e-05
0.015,-0.0019274213010153877,7.344785008252838e-07,0.0001416897129043244,1.741388062959289e-12,2.3156801927679878e-10,1.3717493034461248e-06,0.00013045877198425036,3.3246832331055026e-09,1.0260492018375615e-06,0.016477950558331914,1.364133537929656e-08,-0.0010461475883308318,0.00023534774285065437
0.02,-0.0019184084298478614,1.651689945374621e-06,0.00022494161275540806,3.0522637318085542e-12,2.8980332374684107e-10,1.9928942964042656e-06,0.00011487315071701558,1.2028475682296811e-08,2.574506885008996e-06,0.01616722669445226,9.306862715193527e-09,-0.004782681604277628,0.00037324208769198635
0.025,-0.001909512217633079,2.965595902436159e-06,0.0002972853188891999,4.610185313840695e-12,3.3065500745246334e-10,2.499308036334446e-06,8.657313299531062e-05,2.982195094006553e-08,4.558169522973499e-06,0.01223888880837078,6.032954184948589e-09,-0.006175037705935918,0.0003921545324951593
0.03,-0.0019008181735510605,4.579744810275542e-06,0.0003428892550187383,6.334721957858707e-12,3.571658053165219e-10,2.855430450973096e-06,5.6290746169938166e-05,5.7054072223717024e-08,6.2045021424060074e-06,0.005664097793509043,7.986702929302036e-09,-0.005682994804285191,0.00023911856638664957
0.035,-0.0018923875791808224,6.332683313472703e-06,0.0003516422768791797,8.166403354134844e-12,3.7441348963322356e-10,3.071791129789434e-06,3.1608699746175296e-05,9.000407618159198e-08,6.746371119718193e-06,-0.0022807913136373365,1.2595696934880162e-08,-0.004075600129594687,-3.25248187257334e-05
0.04,-0.0018843242670981033,8.028427203552635e-06,0.0003199287075770644,1.0071591392726011e-11,3.8727597747749743e-10,3.1868845092179182e-06,1.6036632512180063e-05,1.2216951280565416e-07,5.8925139900613905e-06,-0.01031839588753867,4.514595218310908e-08,-0.002167713271558317,-0.00029534294058161875
0.045,-0.0018766573511427693,9.468647452771914e-06,0.0002502271566952641,1.2037000571616882e-11,3.988509613819459e-10,3.2469365589613104e-06,9.344364170089577e-06,1.4722267711314432e-07,4.001010230926115e-06,-0.017293060509468265,1.4416047906285104e-07,-0.0006153588881838161,-0.0004335699168817597
0.05,-0.0018694381368228319,1.0480811061773557e-05,0.00015043025404019335,1.4058990794242547e-11,4.098185882704813e-10,3.2901554315777236e-06,8.662820664433285e-06,1.6172377422497738e-07,1.8086555554564506e-06,-0.02220619664878108,4.8915331225341e-07,0.00019645554215457148,-0.0004194281066845192
0.055,-0.0018627083607618733,1.0943526356261086e-05,3.2820873618153256e-05,1.6131459172646616e-11,4.1861009157558096e-10,3.3367166484435183e-06,9.957759915150596e-06,1.658695312626124e-07,-6.225379892956156e-08,-0.02432368435626627,2.459543350291619e-06,0.00018424261580882853,-0.00032270853538657936
0.06,-0.0018565767417744918,1.0804358251432282e-05,-8.768178463302719e-05,1.823660444931595e-11,4.2231521384185355e-10,3.3866576507073996e-06,9.450033661127685e-06,1.6189840233147813e-07,-1.4567827164950238e-06,-0.023363373241680464,7.199463128017099e-07,-0.0004755806278103745,-0.0002456542849737387
0.065,-0.0018511471124364278,1.0086819653075811e-05,-0.00019618206576636437,2.0340932933178586e-11,4.1781457390249716e-10,3.4240837217167835e-06,4.682351609885441e-06,1.5165116648979871e-07,-2.6352369105712624e-06,-0.019624232829346618,1.197841414033739e-07,-0.0014555610628765301,-0.00023736346464803097
0.07,-0.0018466159402684445,8.882791123406727e-06,-0.0002806632832423693,2.2397358715926764e-11,4.029215820139623e-10,3.425212911951633e-06,-5.000602765714458e-06,1.3540928474649068e-07,-3.8854299732588205e-06,-0.013933951228055378,-5.883941183003563e-07,-0.002379345375631257,-0.0002608842233734138
0.075,-0.0018430630338385615,7.332327954886511e-06,-0.000334031179798097,2.4351839186123713e-11,3.7711456308181424e-10,3.367634442431673e-06,-1.849218812156559e-05,1.127394044265162e-07,-5.160883408359679e-06,-0.0073558314567380685,-7.940320873752394e-07,-0.002936842923146291,-0.00023414351937267206
0.08,-0.0018406734594435391,5.597879114709056e-06,-0.0003543133657735831,2.6152469192292294e-11,3.417612359126228e-10,3.2377942001022478e-06,-3.344768366307715e-05,8.441807915512735e-08,-6.058411717543262e-06,-0.0008298323024831773,-2.749565542369577e-07,-0.0029486448262685634,-0.00010773629682309625
0.085,-0.0018394545464416646,3.841397975110986e-06,-0.0003434080543628619,2.7758521358072434e-11,2.9991009383477364e-10,3.0354311203084504e-06,-4.701632090157354e-05,5.354288640410559e-08,-6.119289013619678e-06,0.005054581798650295,-2.108099858657947e-08,-0.002391550914338841,8.852916650393863e-05
0.09,-0.001839629636667422,2.2093935676217574e-06,-0.000305258673855845,2.9147637637533725e-11,2.5574699800435237e-10,2.7742887876055328e-06,-5.657996905468388e-05,2.4851024838892275e-08,-5.205000398552249e-06,0.010052254490940259,6.43752749473814e-09,-0.0013748579679815373,0.00026414248633244337
0.095,-0.0018411688019078047,8.265266569629212e-07,-0.0002445470564291007,3.031980778869243e-11,2.1390313470610533e-10,2.47938173380037e-06,-6.030578021060072e-05,2.5814132063063397e-09,-3.6448054065528374e-06,0.01406270764625653,-4.760646633479505e-09,-9.23634194674259e-05,0.0003382224347992848
0.1,-0.0018431218722981476,-2.072081259299091e-07,-0.00016654332868013468,3.129783798456751e-11,1.7876620748812895e-10,2.1822725054643375e-06,-5.743335393140871e-05,-1.1451469309668056e-08,-2.0075941553321328e-06,0.01693041376878312,-3.765967635978934e-09,0.001229490749884632,0.0003017426531169807
0.105,-0.0018425361344150018,-8.205782059099507e-07,-7.75561512039698e-05,3.212452087971223e-11,1.538566073486651e-10,1.9154968652374704e-06,-4.832607428563149e-05,-1.804043599656477e-08,-7.091321139857225e-07,0.018407768308886303,-3.6332574058689618e-09,0.002370726141309117,0.00021894888160634907
0.11,-0.0018385043765769995,-9.770173183901506e-07,1.4867877255636215e-05,3.285715403033315e-11,1.4138174312623186e-10,1.707291234170263e-06,-3.428690141034397e-05,-1.9118838262378817e-08,2.3832071275728946e-07,0.01828144279000886,-3.7927758106647976e-09,0.0031875126244493963,0.00017306612441489764
0.115,-0.0018291272770212402,-6.796869442765725e-07,0.00010259461360619866,3.356034662586929e-11,1.42067124992981e-10,1.5777779403783658e-06,-1.7190765214248306e-05,-1.5755011220104904e-08,1.1357234201381441e-06,0.016557042075649765,1.4149095013216153e-09,0.0035884693702123555,0.0001965943409355796
0.12,-0.0018139141759290303,2.8793787800273825e-08,0.00017823099893363823,3.429859569639473e-11,1.5516712160889215e-10,1.5369444818321802e-06,8.270803704353335e-07,-7.407922278626587e-09,2.2538069591970113e-06,0.01351393628631044,6.764398118053425e-09,0.0035577559520888293,0.00024868078162199525
0.125,-0.0017972311313135976,1.0732380354643866e-06,0.0002362655116025536,3.512957266093866e-11,1.7875798987541285e-10,1.584290123694143e-06,1.7783692549064505e-05,7.077996855786632e-09,3.547467117850836e-06,0.00959651649376954,5.0922776097387805e-09,0.003174786459707952,0.0002541629369014481
0.13,-0.0017850330431902796,2.3566208457133785e-06,0.0002734600187119925,3.609938155677555e-11,2.1023234088347756e-10,1.710564200242091e-06,3.220860323211116e-05,2.7747277382036813e-08,4.6427715136517835e-06,0.0052412504129843995,3.5370263472121745e-09,0.002556689769238591,0.00016726950934653842
0.135,-0.0017804067929578441,3.770724506883622e-06,0.00028845486527836057,3.724021097611301e-11,2.466745110816475e-10,1.9005787428380758e-06,4.317158198814376e-05,5.24614804591119e-08,5.103766063491318e-06,0.0007524914214272439,1.573944368943802e-08,0.0017998752568702927,1.1162164777690732e-05
0.14,-0.00178318991317425,5.203784686176495e-06,0.0002810811937830256,3.856938164658319e-11,2.850645319837869e-10,2.1356044966759443e-06,5.015154076136655e-05,7.744911647060389e-08,4.761162630571745e-06,-0.003680816483105012,8.154140870110897e-08,0.0009716804808531113,-0.00013932129799867432
0.145,-0.0017943594480178838,6.545418547156429e-06,0.0002520833570188048,4.008918060208716e-11,3.2244885391963664e-10,2.3951426269661258e-06,5.297434223943904e-05,9.908375620130802e-08,3.8310467868481836e-06,-0.007854527783781899,9.647261007549346e-08,0.00014707425574495678,-0.0002163260004739171
0.15,-0.001821267354631001,7.691976806592089e-06,0.0002035383581440706,4.178793420391301e-11,3.562726839728202e-10,2.658933603095664e-06,5.1951122572475123e-05,1.1547575241865736e-07,2.738644602426865e-06,-0.011426834568928422,2.5698558299087665e-07,-0.0005609594419031742,-0.00020902674508325482
0.155,-0.0018645146403931793,8.555089514318951e-06,0.0001395695668133334,4.3642723681352844e-11,3.845870133304215e-10,2.9093239664806613e-06,4.773716777174779e-05,1.267187315468668e-07,1.8014478113821433e-06,-0.013945107578496653,2.940985180593299e-07,-0.0011322823771790476,-0.0001655872556711865
0.16,-0.0019291895087022559,9.072564775187643e-06,6.650113269029155e-05,4.562246687184812e-11,4.060947646352535e-10,3.1323169064021926e-06,4.1133248055275363e-05,1.3376950264610843e-07,1.038193444529953e-06,-0.015013773455284603,2.0756654010193586e-08,-0.0015136520295942885,-0.00014861037478210767
0.165,-0.0020167820588167435,9.217990521823685e-06,-7.867877565611338e-06,4.7691528832372756e-11,4.203176754504896e-10,3.318316407556415e-06,3.31217800588413e-05,1.370139953335187e-07,2.2995753443519952e-07,-0.01446371625661173,-8.467077667717646e-08,-0.0016958042276308837,-0.00018237843653566826
0.17,-0.00212917247473068,9.00490068699679e-06,-7.565291278021816e-05,4.9814085680317415e-11,4.276190814866644e-10,3.4628929186217373e-06,2.473575841891477e-05,1.3566953929387513e-07,-8.130095199658604e-07,-0.012425522801350947,3.614845948492095e-08,-0.0016673973047219965,-0.0002324996895485031
0.17500000000000002,-0.0022747274225225753,8.483605268570171e-06,-0.00013018853487911712,5.19583356335474e-11,4.2928535214117236e-10,3.5670862348840076e-06,1.7177609046495242e-05,1.2860674650611758e-07,-2.0174172652425443e-06,-0.009226897773414379,-5.893371507224904e-08,-0.0013692759907876684,-0.00023692908403195878
0.18,-0.0024524725047267576,7.733334910618822e-06,-0.00016658817885564293,5.4101074891720035e-11,4.2742406017900323e-10,3.638117443252029e-06,1.1664636529102112e-05,1.157981621432223e-07,-3.0417793551378406e-06,-0.0052247613778039605,-1.0295126384008075e-07,-0.0008570739768457037,-0.00015884828533661377
0.185,-0.0026461487615420426,6.853479089006861e-06,-0.0001816414336262119,5.623063451130584e-11,4.243380860557151e-10,3.68812126215689e-06,8.774320821764496e-06,9.91569011624179e-08,-3.5004149891265336e-06,-0.0007372129181217865,-9.447426636083708e-08,-0.0003169253991460744,-1.7702569066112023e-05
0.19,-0.002824881271182185,5.955371385247665e-06,-0.00017374732731220872,5.83453170120279e-11,4.2167732593706707e-10,3.7293305855675315e-06,7.988053678069084e-06,8.205271258335968e-08,-3.220928740952057e-06,0.0038911533256735633,-2.0624307965861017e-08,3.948310535089979e-06,0.0001250408647276765
0.195,-0.0029703507097940587,5.153750437274357e-06,-0.0001432710667704769,6.044944500129092e-11,4.2019700701727126e-10,3.7694062836553967e-06,8.110319285944983e-06,6.792909420064568e-08,-2.3538133241431904e-06,0.008209848105646352,2.0796613622487448e-10,7.040665665534298e-05,0.0002093604679533575
0.2,-0.003084835286245373,4.555448250291238e-06,-9.309930592326166e-05,6.254996000985275e-11,4.2031677856562883e-10,3.8105165847674e-06,8.335859215779125e-06,5.887760219478285e-08,-1.255606408069759e-06,0.011676580370909196,-6.205894079014185e-08,6.602868916782095e-05,0.0002186462021757738
0.20500000000000002,-0.0031897652297957413,4.2460925868072485e-06,-2.8777737182169294e-05,6.465693774408277e-11,4.23009220600271e-10,3.8536126118211255e-06,9.062839267241659e-06,5.521381665992348e-08,-2.3604442234013396e-07,0.013801473531340595,-1.4268189331018843e-07,0.0002722015034103679,0.000185826731440783
0.21,-0.0033056444202545455,4.278212311166749e-06,4.223131579971705e-05,6.678773582549699e-11,4.3020439628237666e-10,3.904487924202451e-06,1.1705489293855303e-05,5.6233319098423273e-08,6.207187306876887e-07,0.014332736949599698,-2.5698204024291725e-07,0.0008123505317726934,0.0001607521333481072
0.215,-0.0034412945546939784,4.665491112138782e-06,0.00011202968407966792,6.897084142801202e-11,4.443259407127791e-10,3.9764713684811065e-06,1.770044471071003e-05,6.135659284365666e-08,1.4311082257120966e-06,0.013350678899604175,-1.889429998092947e-07,0.0015764342708096968,0.00016883185781991703
